region,subregion,industry,segment,sales,quantity,discount,city
APJ,APAC,Retail,Enterprise,29.46,6,0.0,Singapore
APJ,APAC,Retail,Enterprise,868.59,3,0.0,Singapore
APJ,APAC,Retail,Enterprise,12.96,2,0.0,Singapore
APJ,APAC,Retail,Enterprise,5.5,1,0.0,Singapore
APJ,APAC,Retail,Enterprise,121.6,4,0.0,Singapore
APJ,JAPN,Finance,SMB,42.048,9,0.2,Tokyo
APJ,JAPN,Finance,SMB,25.488,2,0.2,Tokyo
APJ,JAPN,Finance,SMB,6.9,3,0.8,Tokyo
APJ,JAPN,Finance,SMB,9.648,6,0.8,Tokyo
APJ,JAPN,Finance,SMB,7.968,2,0.2,Tokyo
EMEA,EU-WEST,Manufacturing,Enterprise,10.368,2,0.2,Stuttgart
EMEA,MEA,Manufacturing,Strategic,114.2,5,0.0,Abu Dhabi
EMEA,MEA,Manufacturing,Strategic,17.96,4,0.0,Abu Dhabi
EMEA,MEA,Manufacturing,Strategic,12.67,7,0.0,Abu Dhabi
EMEA,MEA,Manufacturing,Strategic,339.96,4,0.0,Abu Dhabi
EMEA,EU-WEST,Energy,Strategic,1801.632,6,0.2,Paris
AMER,NAMER,Finance,Strategic,46.32,4,0.0,Jacksonville
AMER,LATAM,Finance,SMB,181.986,2,0.3,Tijuana
AMER,LATAM,Finance,SMB,431.976,4,0.4,Tijuana
AMER,LATAM,Finance,SMB,155.37,1,0.4,Tijuana
AMER,NAMER,Healthcare,Strategic,1348.704,6,0.2,Los Angeles
AMER,NAMER,Healthcare,Strategic,700.152,3,0.2,Los Angeles
AMER,LATAM,Finance,Strategic,111.888,7,0.2,Puente Alto
EMEA,EU-WEST,Retail,Strategic,143.952,3,0.2,Paris
APJ,APAC,Retail,Enterprise,173.94,3,0.0,Seoul
APJ,APAC,Retail,Enterprise,14.76,4,0.0,Seoul
AMER,NAMER,Tech,SMB,205.92,4,0.0,Chicago
AMER,NAMER,Tech,SMB,102.833,1,0.15,Chicago
AMER,LATAM,Energy,SMB,2.304,1,0.2,Santiago
AMER,LATAM,Energy,SMB,1879.96,5,0.2,Santiago
AMER,LATAM,Energy,SMB,313.024,8,0.2,Santiago
AMER,LATAM,Energy,SMB,5.04,2,0.2,Santiago
EMEA,UKIR,Energy,SMB,821.88,6,0.0,Dublin
EMEA,UKIR,Energy,SMB,21.96,2,0.0,Dublin
AMER,LATAM,Manufacturing,Enterprise,25.92,4,0.0,Medellín
EMEA,EU-WEST,Manufacturing,SMB,705.544,7,0.2,Munich
EMEA,UKIR,Retail,SMB,50.0,2,0.0,London
APJ,JAPN,Energy,Strategic,51.712,8,0.6,Tokyo
EMEA,EU-WEST,Finance,Strategic,6.992,2,0.2,Hanover
EMEA,MEA,Consumer Products,SMB,1406.86,7,0.0,Istanbul
EMEA,MEA,Consumer Products,SMB,15.75,5,0.0,Istanbul
EMEA,MEA,Consumer Products,SMB,323.1,2,0.0,Istanbul
EMEA,MEA,Energy,SMB,9.216,4,0.2,Johannesburg
EMEA,MEA,Energy,SMB,10.368,2,0.2,Johannesburg
EMEA,UKIR,Energy,Strategic,15.02,1,0.0,London
EMEA,UKIR,Energy,Strategic,33.82,2,0.0,London
EMEA,UKIR,Communications,SMB,71.0,4,0.0,Dublin
AMER,NAMER,Finance,SMB,25.12,5,0.2,Montreal
AMER,NAMER,Finance,SMB,2665.62,9,0.0,Montreal
EMEA,UKIR,Manufacturing,Strategic,478.08,8,0.0,London
AMER,LATAM,Healthcare,Strategic,164.388,2,0.4,Monterrey
AMER,LATAM,Healthcare,Strategic,13.248,4,0.2,Monterrey
APJ,ANZ,Manufacturing,Enterprise,2.912,2,0.2,Gold Coast
APJ,JAPN,Manufacturing,SMB,1399.944,7,0.2,Kyoto
APJ,IND,Healthcare,Enterprise,526.45,5,0.0,Mumbai
EMEA,NOR,Manufacturing,Strategic,16.23,3,0.0,Helsinki
EMEA,NOR,Manufacturing,Strategic,319.9,5,0.0,Helsinki
EMEA,NOR,Manufacturing,Strategic,11.36,2,0.0,Helsinki
EMEA,NOR,Manufacturing,Strategic,675.12,3,0.0,Helsinki
EMEA,EU-WEST,Manufacturing,Enterprise,62.82,3,0.0,Alicante
EMEA,EU-WEST,Manufacturing,Enterprise,489.92,8,0.0,Alicante
EMEA,EU-WEST,Manufacturing,Enterprise,19.44,3,0.0,Alicante
EMEA,EU-WEST,Manufacturing,Enterprise,16.68,2,0.0,Alicante
EMEA,EU-WEST,Manufacturing,Enterprise,155.35,13,0.0,Alicante
EMEA,EU-WEST,Manufacturing,Enterprise,12.42,3,0.0,Alicante
EMEA,EU-WEST,Manufacturing,Enterprise,187.98,2,0.0,Alicante
APJ,JAPN,Tech,Strategic,6.608,2,0.2,Shizuoka
EMEA,UKIR,Tech,SMB,248.57,7,0.0,London
EMEA,UKIR,Tech,SMB,22.23,1,0.0,London
AMER,NAMER,Finance,Enterprise,5.98,1,0.0,New York City
AMER,NAMER,Finance,Enterprise,246.168,3,0.2,New York City
APJ,ANZ,Manufacturing,SMB,14.136,2,0.6,Brisbane
APJ,ANZ,Manufacturing,SMB,601.47,3,0.5,Brisbane
AMER,LATAM,Manufacturing,Strategic,79.1,2,0.0,Bogotá
AMER,LATAM,Manufacturing,Strategic,327.84,8,0.0,Bogotá
APJ,IND,Manufacturing,Strategic,180.96,2,0.0,Delhi
APJ,IND,Manufacturing,Strategic,914.97,3,0.0,Delhi
APJ,IND,Manufacturing,Strategic,587.97,3,0.0,Delhi
APJ,IND,Manufacturing,Strategic,530.34,2,0.0,Delhi
APJ,IND,Manufacturing,Strategic,14.94,3,0.0,Delhi
EMEA,UKIR,Finance,SMB,121.94,2,0.0,London
EMEA,UKIR,Finance,SMB,122.71,7,0.0,London
EMEA,UKIR,Finance,SMB,14.94,3,0.0,London
EMEA,UKIR,Finance,SMB,1349.85,3,0.0,London
EMEA,UKIR,Finance,SMB,136.784,1,0.2,London
EMEA,UKIR,Finance,SMB,61.12,4,0.0,London
EMEA,EU-WEST,Consumer Products,Strategic,1.167,1,0.7,Berlin
AMER,NAMER,Energy,Enterprise,16.99,1,0.0,Seattle
APJ,JAPN,Communications,Strategic,24.672,3,0.2,Hyogo
APJ,JAPN,Communications,Strategic,2.52,1,0.2,Hyogo
APJ,JAPN,Communications,Strategic,1218.735,5,0.3,Hyogo
APJ,JAPN,Communications,Strategic,5.904,2,0.2,Hyogo
APJ,JAPN,Communications,Strategic,15.696,3,0.2,Hyogo
APJ,JAPN,Communications,Strategic,6.096,3,0.6,Hyogo
AMER,NAMER,Finance,Strategic,41.568,2,0.2,New York City
AMER,NAMER,Retail,Strategic,230.28,3,0.2,New York City
AMER,NAMER,Retail,Strategic,18.288,6,0.2,New York City
AMER,NAMER,Consumer Products,SMB,5.78,2,0.0,Los Angeles
AMER,NAMER,Consumer Products,SMB,121.68,13,0.2,Los Angeles
APJ,ANZ,Retail,Strategic,4.17,3,0.0,Wellington
APJ,ANZ,Retail,Strategic,67.04,4,0.2,Wellington
APJ,ANZ,Retail,Strategic,37.32,3,0.0,Wellington
APJ,ANZ,Retail,Strategic,18.45,5,0.0,Wellington
EMEA,EU-WEST,Tech,Strategic,25.92,4,0.0,Warsaw
EMEA,UKIR,Finance,Enterprise,11199.968,4,0.2,London
EMEA,UKIR,Finance,Enterprise,2399.6,8,0.0,London
EMEA,UKIR,Finance,Enterprise,63.9,5,0.0,London
EMEA,UKIR,Finance,Enterprise,52.99,1,0.0,London
AMER,LATAM,Tech,Strategic,60.864,4,0.2,Toluca
AMER,LATAM,Tech,Strategic,652.995,7,0.7,Toluca
AMER,LATAM,Tech,Strategic,11.22,10,0.7,Toluca
APJ,APAC,Energy,SMB,14.94,3,0.0,Singapore
AMER,NAMER,Consumer Products,SMB,39.96,2,0.0,Toronto
AMER,NAMER,Consumer Products,SMB,42.624,2,0.2,Toronto
AMER,NAMER,Consumer Products,SMB,220.96,1,0.2,Toronto
EMEA,NOR,Communications,Strategic,4.928,2,0.2,Gothenburg
EMEA,NOR,Communications,Strategic,7.23,5,0.7,Gothenburg
AMER,NAMER,Finance,Strategic,323.1,2,0.0,New York City
EMEA,UKIR,Energy,SMB,19.04,4,0.0,London
EMEA,UKIR,Energy,SMB,13.128,3,0.2,London
EMEA,UKIR,Energy,SMB,64.14,3,0.0,London
EMEA,UKIR,Energy,SMB,858.24,4,0.1,London
EMEA,MEA,Energy,SMB,29.99,1,0.0,Abu Dhabi
APJ,ANZ,Finance,SMB,186.048,6,0.2,Melbourne
EMEA,NOR,Tech,Enterprise,36.792,1,0.2,Stockholm
EMEA,NOR,Tech,Enterprise,18.624,8,0.2,Stockholm
APJ,APAC,Healthcare,SMB,57.69,3,0.0,Singapore
APJ,APAC,Healthcare,SMB,42.81,3,0.0,Singapore
APJ,APAC,Healthcare,SMB,12.96,2,0.0,Singapore
APJ,APAC,Healthcare,SMB,821.88,6,0.0,Singapore
APJ,APAC,Healthcare,SMB,104.85,3,0.0,Singapore
AMER,NAMER,Finance,Strategic,424.9575,5,0.15,Long Beach
EMEA,MEA,Finance,Strategic,10.776,3,0.2,Ankara
EMEA,MEA,Finance,Strategic,11.784,3,0.2,Ankara
EMEA,MEA,Finance,Strategic,164.88,3,0.0,Ankara
EMEA,MEA,Finance,Strategic,1292.94,3,0.0,Ankara
EMEA,MEA,Finance,Strategic,25.584,2,0.2,Ankara
EMEA,MEA,Finance,Strategic,261.74,2,0.0,Ankara
EMEA,MEA,Finance,Strategic,14.4,5,0.0,Ankara
AMER,NAMER,Manufacturing,SMB,10.86,3,0.0,Los Angeles
AMER,LATAM,Energy,Strategic,883.84,4,0.2,Puente Alto
EMEA,UKIR,Consumer Products,Strategic,1979.89,11,0.0,London
EMEA,UKIR,Consumer Products,Strategic,79.96,2,0.0,London
EMEA,EU-WEST,Finance,Enterprise,8.76,2,0.0,Warsaw
EMEA,MEA,Finance,SMB,3.984,1,0.2,Cape Town
EMEA,MEA,Finance,SMB,370.62,3,0.4,Cape Town
EMEA,MEA,Finance,SMB,2.742,2,0.7,Cape Town
APJ,JAPN,Consumer Products,SMB,79.512,3,0.2,Fukuoka
APJ,JAPN,Consumer Products,SMB,28.352,1,0.2,Fukuoka
AMER,NAMER,Healthcare,Enterprise,40.784,1,0.2,New York City
AMER,NAMER,Healthcare,Enterprise,105.96,4,0.0,New York City
APJ,APAC,Consumer Products,Strategic,166.44,3,0.0,Incheon
APJ,APAC,Consumer Products,Strategic,785.88,6,0.0,Incheon
APJ,APAC,Consumer Products,Strategic,26.2,2,0.0,Incheon
APJ,APAC,Consumer Products,Strategic,1325.85,5,0.0,Incheon
AMER,NAMER,Finance,SMB,166.44,3,0.0,Seattle
EMEA,NOR,Finance,SMB,8.76,5,0.2,Stockholm
EMEA,NOR,Finance,SMB,43.584,1,0.2,Stockholm
EMEA,EU-EAST,Consumer Products,SMB,11.088,7,0.7,Novosibirsk
EMEA,EU-EAST,Consumer Products,SMB,25.164,2,0.7,Novosibirsk
AMER,LATAM,Communications,Enterprise,14.4,5,0.0,Rio de Janeiro
AMER,LATAM,Communications,Enterprise,619.95,5,0.0,Rio de Janeiro
AMER,LATAM,Communications,Enterprise,89.52,4,0.0,Rio de Janeiro
AMER,LATAM,Communications,Enterprise,350.973,3,0.1,Rio de Janeiro
AMER,LATAM,Communications,Enterprise,164.99,1,0.0,Rio de Janeiro
AMER,NAMER,Healthcare,SMB,312.552,9,0.2,New York City
EMEA,NOR,Finance,SMB,95.952,3,0.2,Uppsala
EMEA,NOR,Finance,SMB,3.204,2,0.7,Uppsala
APJ,ANZ,Tech,SMB,3.98,5,0.8,Adelaide
AMER,NAMER,Energy,Strategic,15.7,5,0.0,New York City
APJ,ANZ,Tech,SMB,5.248,4,0.2,Sydney
EMEA,EU-WEST,Healthcare,SMB,5.346,3,0.7,Paris
EMEA,EU-EAST,Energy,SMB,15.48,3,0.2,St Petersburg
EMEA,EU-EAST,Energy,SMB,108.576,3,0.2,St Petersburg
AMER,NAMER,Consumer Products,Strategic,109.9,5,0.0,Toronto
EMEA,EU-WEST,Finance,SMB,15.384,1,0.2,Hanover
AMER,LATAM,Energy,SMB,30.352,2,0.2,Tijuana
EMEA,EU-WEST,Healthcare,Enterprise,821.3,4,0.5,Berlin
EMEA,EU-WEST,Healthcare,Enterprise,22638.48,6,0.5,Berlin
EMEA,EU-WEST,Healthcare,Enterprise,21.376,4,0.2,Berlin
EMEA,EU-WEST,Healthcare,Enterprise,8.016,3,0.2,Berlin
EMEA,EU-WEST,Healthcare,Enterprise,30.768,2,0.2,Berlin
EMEA,EU-WEST,Healthcare,Enterprise,18.936,3,0.2,Berlin
EMEA,EU-WEST,Healthcare,Enterprise,122.352,3,0.2,Berlin
APJ,APAC,Consumer Products,SMB,116.28,3,0.0,Beijing
EMEA,UKIR,Retail,SMB,132.6,6,0.0,London
APJ,ANZ,Energy,Enterprise,16.68,2,0.0,Wellington
APJ,ANZ,Energy,Enterprise,19.44,3,0.0,Wellington
APJ,ANZ,Energy,Enterprise,192.16,4,0.0,Wellington
AMER,NAMER,Healthcare,SMB,227.36,7,0.0,New York City
AMER,NAMER,Healthcare,SMB,1919.976,3,0.2,New York City
EMEA,EU-WEST,Manufacturing,SMB,12.828,2,0.7,Berlin
AMER,LATAM,Manufacturing,Strategic,45.888,4,0.2,Tijuana
EMEA,UKIR,Manufacturing,SMB,60.12,9,0.0,Brighton
EMEA,NOR,Retail,SMB,302.376,3,0.2,Stockholm
AMER,NAMER,Finance,Enterprise,13.9,5,0.0,Toronto
EMEA,UKIR,Manufacturing,Strategic,129.98,2,0.0,London
EMEA,NOR,Retail,Enterprise,71.98,2,0.0,Helsinki
EMEA,UKIR,Consumer Products,SMB,377.97,3,0.0,London
AMER,NAMER,Manufacturing,SMB,124.36,2,0.0,Milwaukee
APJ,JAPN,Tech,SMB,23.976,3,0.6,Tokyo
EMEA,NOR,Tech,Strategic,8.376,3,0.2,Gothenburg
EMEA,NOR,Tech,Strategic,58.24,5,0.2,Gothenburg
EMEA,EU-WEST,Healthcare,SMB,81.2,5,0.0,Alicante
AMER,NAMER,Finance,SMB,14.45,5,0.0,Miami
AMER,NAMER,Finance,SMB,95.648,2,0.2,Miami
EMEA,EU-WEST,Finance,SMB,359.97,5,0.4,Paris
EMEA,EU-WEST,Finance,SMB,350.352,4,0.4,Paris
AMER,LATAM,Finance,SMB,1.641,1,0.7,Cancun
AMER,LATAM,Finance,SMB,629.958,7,0.4,Cancun
AMER,NAMER,Manufacturing,SMB,6.63,3,0.0,Toronto
AMER,NAMER,Manufacturing,SMB,799.96,4,0.0,Toronto
AMER,NAMER,Manufacturing,SMB,107.53,1,0.0,Toronto
AMER,LATAM,Manufacturing,SMB,73.98,2,0.0,Rosario
AMER,LATAM,Manufacturing,SMB,5.58,1,0.0,Rosario
APJ,ANZ,Healthcare,SMB,49.12,4,0.0,Auckland
APJ,APAC,Retail,SMB,377.97,3,0.0,Manila
APJ,APAC,Retail,SMB,42.28,7,0.0,Manila
APJ,APAC,Retail,SMB,299.97,3,0.0,Manila
APJ,APAC,Retail,SMB,89.98,2,0.0,Manila
EMEA,EU-WEST,Communications,Strategic,477.24,4,0.0,Lisboa
EMEA,EU-WEST,Communications,Strategic,25.98,2,0.0,Lisboa
AMER,LATAM,Finance,SMB,46.72,5,0.2,Monterrey
AMER,NAMER,Energy,SMB,35.34,2,0.0,Seattle
AMER,NAMER,Consumer Products,Strategic,257.64,6,0.0,Los Angeles
AMER,NAMER,Consumer Products,Strategic,125.976,3,0.2,Los Angeles
EMEA,NOR,Energy,SMB,79.992,1,0.2,Stockholm
APJ,APAC,Manufacturing,SMB,700.056,3,0.3,Seoul
APJ,JAPN,Retail,Enterprise,27.168,4,0.2,Hyogo
EMEA,EU-WEST,Finance,SMB,8.226,3,0.7,Munich
AMER,NAMER,Manufacturing,SMB,585.552,3,0.2,Toronto
AMER,NAMER,Consumer Products,SMB,423.28,11,0.0,Wilmington
AMER,NAMER,Finance,SMB,225.296,2,0.2,New York City
AMER,NAMER,Transportation,SMB,5.56,2,0.0,Los Angeles
AMER,NAMER,Transportation,SMB,323.37,3,0.0,Los Angeles
AMER,NAMER,Transportation,SMB,783.96,5,0.2,Los Angeles
AMER,NAMER,Transportation,SMB,1447.65,5,0.0,Los Angeles
AMER,NAMER,Transportation,SMB,11.96,2,0.0,Los Angeles
EMEA,UKIR,Retail,SMB,239.97,3,0.0,London
EMEA,NOR,Consumer Products,Enterprise,76.92,4,0.0,Helsinki
EMEA,NOR,Consumer Products,Enterprise,481.32,4,0.0,Helsinki
EMEA,MEA,Energy,Enterprise,48.4,5,0.0,Istanbul
AMER,NAMER,Tech,Enterprise,0.99,1,0.0,Los Angeles
AMER,NAMER,Tech,Enterprise,101.84,5,0.2,Los Angeles
EMEA,EU-WEST,Energy,Enterprise,10.332,3,0.7,Paris
EMEA,EU-WEST,Energy,Enterprise,31.155,5,0.7,Paris
EMEA,EU-WEST,Energy,Enterprise,8.928,2,0.2,Paris
EMEA,EU-WEST,Finance,SMB,34.384,1,0.2,Paris
EMEA,EU-WEST,Finance,SMB,1924.16,8,0.2,Paris
APJ,JAPN,Energy,SMB,32.192,2,0.8,Aichi
APJ,JAPN,Energy,SMB,50.12,7,0.2,Aichi
APJ,JAPN,Energy,SMB,47.976,3,0.2,Aichi
EMEA,EU,Retail,SMB,54.5,5,0.0,Bologna
EMEA,EU-WEST,Healthcare,SMB,19.104,3,0.2,Stuttgart
AMER,LATAM,Healthcare,SMB,49.44,3,0.0,São Paulo
AMER,LATAM,Energy,Enterprise,10.368,2,0.2,Toluca
AMER,NAMER,Tech,SMB,154.44,3,0.0,Seattle
EMEA,EU-EAST,Consumer Products,Strategic,60.984,7,0.2,St Petersburg
AMER,NAMER,Finance,SMB,195.466,2,0.15,Indianapolis
EMEA,EU-WEST,Finance,Strategic,23.68,8,0.2,Nuremberg
EMEA,EU-WEST,Finance,Strategic,2.376,3,0.2,Nuremberg
EMEA,UKIR,Finance,SMB,59.2,4,0.0,London
EMEA,EU-WEST,Consumer Products,SMB,22.0,10,0.0,Luxembourg
AMER,LATAM,Tech,SMB,257.98,2,0.0,São Paulo
EMEA,EU-WEST,Finance,Strategic,23.988,2,0.4,Paris
AMER,LATAM,Communications,Strategic,23.976,4,0.4,Tijuana
AMER,NAMER,Retail,Enterprise,601.536,4,0.2,New York City
AMER,NAMER,Retail,Enterprise,7.9,2,0.0,New York City
APJ,JAPN,Healthcare,Strategic,58.36,5,0.6,Hiroshima
APJ,JAPN,Healthcare,Strategic,16.464,7,0.2,Hiroshima
APJ,JAPN,Healthcare,Strategic,39.96,5,0.6,Hiroshima
AMER,LATAM,Manufacturing,Strategic,25.96,2,0.0,San José
AMER,LATAM,Manufacturing,Strategic,36.27,3,0.0,San José
AMER,LATAM,Manufacturing,Strategic,6.48,1,0.0,San José
AMER,NAMER,Consumer Products,Strategic,1075.088,14,0.2,Lakewood
AMER,NAMER,Consumer Products,Strategic,438.368,4,0.2,Lakewood
AMER,NAMER,Consumer Products,Strategic,18.088,7,0.2,Lakewood
AMER,NAMER,Consumer Products,Strategic,308.499,3,0.15,Lakewood
EMEA,MEA,Finance,SMB,13.36,4,0.0,Abu Dhabi
EMEA,MEA,Finance,SMB,39.96,2,0.0,Abu Dhabi
EMEA,MEA,Finance,SMB,145.85,5,0.0,Abu Dhabi
EMEA,EU-WEST,Healthcare,Strategic,783.96,5,0.2,Hamburg
EMEA,EU-WEST,Finance,SMB,7.88,1,0.2,Brussels
APJ,ANZ,Consumer Products,SMB,41.37,3,0.0,Auckland
AMER,NAMER,Finance,SMB,12.84,3,0.0,Los Angeles
AMER,NAMER,Finance,SMB,25.68,6,0.0,Los Angeles
APJ,JAPN,Healthcare,SMB,47.516,2,0.3,Shizuoka
AMER,NAMER,Finance,SMB,9.42,2,0.0,Toronto
AMER,NAMER,Finance,SMB,12.96,2,0.0,Toronto
AMER,NAMER,Finance,SMB,704.9,5,0.0,Toronto
AMER,NAMER,Finance,SMB,561.568,2,0.2,Toronto
EMEA,EU,Manufacturing,Enterprise,179.82,9,0.0,Milan
EMEA,EU,Manufacturing,Enterprise,185.58,6,0.0,Milan
EMEA,EU,Manufacturing,Enterprise,214.11,3,0.0,Milan
EMEA,EU,Manufacturing,Enterprise,999.96,4,0.0,Milan
EMEA,EU,Manufacturing,Enterprise,653.55,3,0.0,Milan
APJ,APAC,Misc,Enterprise,114.6,5,0.0,Seoul
APJ,APAC,Misc,Enterprise,60.74,1,0.0,Seoul
APJ,APAC,Misc,Enterprise,124.36,2,0.0,Seoul
APJ,APAC,Misc,Enterprise,1088.76,6,0.0,Seoul
AMER,NAMER,Energy,SMB,6.72,5,0.2,Louisville
AMER,NAMER,Energy,SMB,298.776,3,0.2,Louisville
AMER,NAMER,Tech,SMB,302.376,3,0.2,San Francisco
APJ,JAPN,Communications,SMB,8.928,2,0.2,Hyogo
APJ,JAPN,Communications,SMB,47.584,2,0.2,Hyogo
APJ,JAPN,Tech,Enterprise,33.792,8,0.2,Tokyo
APJ,JAPN,Tech,Enterprise,300.5328,2,0.32,Tokyo
APJ,JAPN,Tech,Enterprise,2.724,2,0.8,Tokyo
APJ,JAPN,Tech,Enterprise,3.264,2,0.2,Tokyo
AMER,LATAM,Manufacturing,SMB,108.336,6,0.2,Tijuana
AMER,LATAM,Manufacturing,SMB,55.92,5,0.2,Tijuana
AMER,LATAM,Manufacturing,SMB,78.304,2,0.2,Tijuana
EMEA,EU-WEST,Manufacturing,SMB,443.92,5,0.2,Brussels
EMEA,EU-WEST,Manufacturing,SMB,155.976,3,0.2,Brussels
EMEA,EU-WEST,Manufacturing,Strategic,15.47,7,0.0,Lisboa
EMEA,EU-WEST,Manufacturing,Strategic,7.16,2,0.0,Lisboa
AMER,NAMER,Finance,SMB,10.89,1,0.0,New York City
AMER,NAMER,Finance,SMB,19.44,3,0.0,New York City
AMER,NAMER,Finance,SMB,121.6,5,0.2,New York City
EMEA,EU-WEST,Finance,SMB,695.7,2,0.5,Munich
EMEA,UKIR,Energy,Strategic,120.33,1,0.0,London
EMEA,EU-WEST,Communications,Enterprise,1139.92,4,0.0,Valencia
EMEA,NOR,Energy,SMB,229.544,7,0.2,Gothenburg
APJ,JAPN,Manufacturing,SMB,143.728,2,0.2,Kanagawa
EMEA,EU-WEST,Finance,SMB,36.048,3,0.2,Paris
APJ,ANZ,Healthcare,Strategic,845.488,8,0.3,Gold Coast
APJ,APAC,Finance,SMB,50.94,3,0.0,Seoul
APJ,ANZ,Manufacturing,Enterprise,762.594,3,0.8,Sydney
EMEA,NOR,Communications,Strategic,56.28,6,0.0,Helsinki
EMEA,NOR,Communications,Strategic,2690.97,3,0.0,Helsinki
EMEA,EU-WEST,Manufacturing,Strategic,7.434,6,0.7,Leipzig
EMEA,EU-WEST,Finance,Strategic,64.784,1,0.2,Paris
APJ,IND,Tech,Enterprise,28.16,4,0.0,Delhi
EMEA,UKIR,Communications,SMB,14.98,1,0.0,Leeds
EMEA,UKIR,Communications,SMB,20.32,4,0.0,Leeds
APJ,APAC,Healthcare,Strategic,40.29,3,0.0,Seoul
EMEA,EU-WEST,Consumer Products,SMB,20.23,7,0.0,Zagreb
AMER,NAMER,Manufacturing,Strategic,1603.136,4,0.2,Seattle
EMEA,NOR,Manufacturing,SMB,225.296,2,0.2,Gothenburg
EMEA,NOR,Tech,SMB,67.8,4,0.0,Helsinki
EMEA,NOR,Tech,SMB,377.97,3,0.0,Helsinki
EMEA,NOR,Tech,SMB,1628.82,9,0.0,Helsinki
EMEA,NOR,Tech,SMB,286.93,7,0.0,Helsinki
EMEA,EU-WEST,Energy,SMB,20.736,4,0.2,Nuremberg
AMER,NAMER,Finance,SMB,31.44,3,0.0,Los Angeles
AMER,NAMER,Finance,SMB,83.79,7,0.0,Los Angeles
AMER,NAMER,Finance,SMB,59.52,3,0.0,Los Angeles
AMER,NAMER,Finance,SMB,31.92,4,0.0,Los Angeles
AMER,LATAM,Consumer Products,SMB,14.72,5,0.2,Cancun
AMER,LATAM,Consumer Products,SMB,38.976,3,0.2,Cancun
EMEA,EU-WEST,Retail,SMB,17.088,2,0.2,Leipzig
AMER,LATAM,Finance,Strategic,74.352,3,0.2,Santiago
AMER,LATAM,Finance,Strategic,314.352,3,0.2,Santiago
AMER,NAMER,Healthcare,SMB,4.26,1,0.0,New York City
AMER,NAMER,Manufacturing,SMB,811.28,8,0.0,Seattle
EMEA,UKIR,Finance,SMB,6.03,3,0.0,London
AMER,NAMER,Consumer Products,SMB,153.568,2,0.2,Seattle
AMER,NAMER,Consumer Products,SMB,1013.488,7,0.2,Seattle
AMER,LATAM,Energy,Enterprise,52.34,2,0.0,Córdoba
AMER,LATAM,Energy,Enterprise,4.66,2,0.0,Córdoba
AMER,LATAM,Energy,Enterprise,254.97,3,0.0,Córdoba
AMER,LATAM,Manufacturing,Enterprise,25.44,6,0.0,Buenos Aires
AMER,LATAM,Manufacturing,Enterprise,27.93,3,0.0,Buenos Aires
APJ,ANZ,Consumer Products,SMB,8.85,5,0.8,Gold Coast
AMER,NAMER,Healthcare,SMB,6.96,4,0.0,Los Angeles
AMER,NAMER,Finance,SMB,17.456,2,0.2,Los Angeles
AMER,LATAM,Finance,SMB,307.92,5,0.2,Puente Alto
AMER,NAMER,Finance,SMB,6.63,3,0.0,New York City
AMER,NAMER,Finance,SMB,12.96,2,0.0,New York City
AMER,NAMER,Finance,SMB,32.4,5,0.0,New York City
AMER,NAMER,Energy,Strategic,23.85,5,0.0,Toronto
EMEA,EU-EAST,Tech,SMB,51.96,2,0.0,Prague
EMEA,EU-EAST,Tech,SMB,17.94,3,0.0,Prague
EMEA,UKIR,Finance,Strategic,11.56,2,0.0,Liverpool
EMEA,UKIR,Finance,Strategic,26.4,5,0.0,Liverpool
EMEA,UKIR,Finance,Strategic,69.08,11,0.0,Liverpool
EMEA,UKIR,Finance,Strategic,35.88,3,0.0,Liverpool
EMEA,UKIR,Consumer Products,SMB,49.65,5,0.0,Leeds
EMEA,NOR,Finance,Strategic,959.968,4,0.2,Stockholm
APJ,JAPN,Manufacturing,SMB,408.422,2,0.3,Tokyo
EMEA,UKIR,Transportation,SMB,479.984,2,0.2,London
EMEA,UKIR,Transportation,SMB,12.6,4,0.0,London
EMEA,NOR,Manufacturing,Enterprise,184.66,7,0.0,Helsinki
APJ,ANZ,Consumer Products,SMB,23.12,5,0.2,Sydney
APJ,ANZ,Energy,Strategic,37.464,7,0.2,Melbourne
APJ,ANZ,Energy,Strategic,539.658,3,0.3,Melbourne
AMER,NAMER,Energy,Enterprise,310.12,2,0.0,Toronto
EMEA,EU-WEST,Finance,SMB,8.56,2,0.0,Luxembourg
EMEA,EU-WEST,Finance,SMB,52.4,5,0.0,Luxembourg
EMEA,EU-WEST,Finance,SMB,14.94,3,0.0,Luxembourg
AMER,NAMER,Manufacturing,SMB,11.22,3,0.0,Toronto
EMEA,EU-WEST,Transportation,SMB,387.136,4,0.2,Hanover
EMEA,UKIR,Finance,SMB,41.4,5,0.0,Birmingham
EMEA,UKIR,Finance,SMB,35.0,4,0.0,Birmingham
EMEA,UKIR,Finance,SMB,39.552,3,0.2,Birmingham
APJ,IND,Finance,SMB,135.72,3,0.0,Chennai
APJ,IND,Finance,SMB,12.56,2,0.0,Chennai
APJ,IND,Finance,SMB,263.96,4,0.0,Chennai
APJ,JAPN,Manufacturing,SMB,5.952,1,0.2,Aichi
EMEA,EU-WEST,Retail,Strategic,15.8,5,0.2,Paris
EMEA,EU-WEST,Retail,Strategic,14.368,2,0.2,Paris
EMEA,EU-WEST,Retail,Strategic,70.448,7,0.2,Paris
AMER,NAMER,Healthcare,SMB,129.3,2,0.0,Los Angeles
